03-02-2020_13-49,0,30.0,30.0,30.0
03-02-2020_13-50,1,-63.0,-63.0,-63.0
03-02-2020_13-51,2,1.0,1.0,1.0
03-02-2020_13-53,3,-17.0,-17.0,-17.0
