03-23-2020_17-03,0,-129.5093741356441,-129.50937413564412,-129.50937413564412
03-23-2020_17-04,1,-160.84160079788495,-160.84160079788498,-160.84160079788498
03-23-2020_17-04,2,-137.49086141032066,-154.17364411606547,13.90441040116977
03-23-2020_17-04,3,-122.09383407982675,-145.93463599524242,-101.77296275926781
03-23-2020_17-04,4,-104.14893253482136,-107.77852754073115,-100.51933752891154
03-23-2020_17-04,5,-102.80380972590574,-133.2080708653503,-32.184544951314294
03-23-2020_17-04,6,-116.90882828053445,-141.96642562040924,-91.85123094065969
03-23-2020_17-04,7,-114.34636468166757,-114.34636468166752,-114.34636468166752
03-23-2020_17-04,8,-127.59243035049344,-159.01088381426038,-92.77473060956734
03-23-2020_17-04,9,-90.88351099896177,-118.8107790063361,-62.95624299158743
03-23-2020_17-04,10,-113.72423939433321,-155.07251865989724,-23.47115569200554
03-23-2020_17-04,11,-98.30528435018863,-111.69830371616476,26.468580838516786
03-23-2020_17-04,12,-116.22905131298232,-116.22905131298229,-116.22905131298229
03-23-2020_17-04,13,-105.60718503013932,-105.6071850301393,-105.6071850301393
03-23-2020_17-04,14,-142.6066182605468,-161.92199790368502,-20.898316909951333
03-23-2020_17-04,15,-118.33020817947568,-137.3521178159601,-87.71648176916418
03-23-2020_17-04,16,-119.49658260385881,-150.22953554450947,-88.76362966320815
03-23-2020_17-04,17,-166.91675004534514,-173.04701509511364,-100.53067936160382
03-23-2020_17-04,18,-119.43096419165774,-154.87645548725783,-91.13198771339073
03-23-2020_17-05,19,13.19777740830235,10.382273113817547,16.013281702787154
03-23-2020_17-05,20,-143.78821523050505,-145.87858699646216,-125.89755397841034
03-23-2020_17-05,21,-134.51459000276304,-135.2915604226389,-133.73761958288722
03-23-2020_17-05,22,-115.31817063318458,-115.3181706331846,-115.3181706331846
03-23-2020_17-05,23,-126.14305607621014,-126.14305607621017,-126.14305607621017
03-23-2020_17-05,24,-76.97954735889833,-76.97954735889832,-76.97954735889832
03-23-2020_17-05,25,-105.60347319467017,-107.11035537039933,-89.80405378747264
03-23-2020_17-05,26,-115.79744990188404,-128.89547606335367,4.9083046196346345
03-23-2020_17-05,27,-114.91418246892772,-114.91418246892772,-114.91418246892772
03-23-2020_17-05,28,-114.92870503735814,-114.9287050373581,-114.9287050373581
03-23-2020_17-05,29,-89.62315387209198,-89.62315387209198,-89.62315387209198
03-23-2020_17-05,30,-134.78712227941375,-173.06936848570314,-6.808835901126315
03-23-2020_17-05,31,-108.76872630775115,-108.76872630775114,-108.76872630775114
03-23-2020_17-05,32,-103.94288794207326,-103.94288794207327,-103.94288794207327
03-23-2020_17-05,33,-107.06591848129158,-138.03828228699712,-46.35279259896113
03-23-2020_17-05,34,-110.39010011273051,-110.3901001127305,-110.3901001127305
03-23-2020_17-05,35,-117.29956074250886,-117.29956074250885,-117.29956074250885
03-23-2020_17-05,36,-119.88936786077234,-119.88936786077232,-119.88936786077232
03-23-2020_17-06,37,-97.79745166568516,-97.79745166568514,-97.79745166568514
03-23-2020_17-06,38,-122.2651453878787,-122.26514538787873,-122.26514538787873
03-23-2020_17-06,39,-188.47126161720027,-188.47126161720027,-188.47126161720027
03-23-2020_17-06,40,-140.21248749969058,-145.65465911485654,-112.72109515002077
03-23-2020_17-06,41,-103.18788044561343,-128.00855491399363,-78.36720597723325
03-23-2020_17-06,42,-97.64654611806547,-97.64654611806546,-97.64654611806546
03-23-2020_17-06,43,-159.78814626439,-176.3267737891826,-30.187394244600924
03-23-2020_17-06,44,-132.8829673761999,-144.25706833740162,-120.30766545282626
03-23-2020_17-06,45,-34.002991846473044,-78.0308332904176,10.024849597471501
03-23-2020_17-06,46,-99.41618469999942,-99.41618469999943,-99.41618469999943
03-23-2020_17-06,47,-153.94275849140806,-159.25939001969957,-115.21407255790479
03-23-2020_17-06,48,-102.68917329543144,-120.58664580532702,-84.79170078553591
03-23-2020_17-06,49,-97.5359172512217,-97.5359172512217,-97.5359172512217
03-23-2020_17-06,50,-369.33455798229824,-668.7260009658306,-89.00796525845863
03-23-2020_17-06,51,-67.15633964005411,-122.4211543344417,-11.891524945666532
03-23-2020_17-06,52,-110.32754592438495,-130.81171924561514,30.770243902958157
03-23-2020_17-06,53,-96.48882747255414,-124.42056348010749,-68.55709146500081
03-23-2020_17-07,54,-101.15217409514621,-101.15217409514622,-101.15217409514622
03-23-2020_17-07,55,-127.33895091128598,-127.81065003143246,-124.5529094597326
03-23-2020_17-07,56,-107.59222403980174,-107.59222403980172,-107.59222403980172
03-23-2020_17-07,57,25.112253895733385,25.11225389573339,25.11225389573339
03-23-2020_17-07,58,-127.22452916956121,-127.22452916956118,-127.22452916956118
03-23-2020_17-07,59,-138.45077289634466,-138.45077289634463,-138.45077289634463
03-23-2020_17-07,60,-107.60012528295287,-120.55281144398563,-13.488368513737854
03-23-2020_17-07,61,-139.38340883114242,-157.23033639664754,-111.55895572419895
03-23-2020_17-07,62,-93.35539044145985,-103.95641086360789,-82.7543700193118
03-23-2020_17-07,63,-110.60118113841565,-110.60118113841565,-110.60118113841565
03-23-2020_17-07,64,-127.23484822609733,-141.21022069361436,-93.17309090397487
03-23-2020_17-07,65,-109.4094851143547,-109.40948511435468,-109.40948511435468
03-23-2020_17-07,66,-111.21301059442142,-111.21301059442143,-111.21301059442143
03-23-2020_17-07,67,-148.93675209969024,-165.24939754920706,-19.398515487922253
03-23-2020_17-07,68,27.86404183253659,27.864041832536586,27.864041832536586
03-23-2020_17-07,69,-134.72522624600074,-153.41315699006412,-115.81361465587642
03-23-2020_17-07,70,-116.450814945223,-117.15444713627079,-115.74718275417521
03-23-2020_17-08,71,-134.98329996918469,-166.65494914163997,-96.77675531722332
03-23-2020_17-08,72,-113.1732288674652,-124.26832928205243,-102.07812845287793
03-23-2020_17-08,73,-109.7740031925797,-200.72001868006862,14.887300652604594
03-23-2020_17-08,74,-136.9772126527439,-139.81764560123023,-134.13677970425758
03-23-2020_17-08,75,-110.43132549149387,-110.43132549149385,-110.43132549149385
03-23-2020_17-08,76,-99.85763964415669,-99.85763964415668,-99.85763964415668
03-23-2020_17-08,77,-133.06651556248002,-144.45356915883346,-115.17934362471439
03-23-2020_17-08,78,-111.77546016793734,-117.13079820032706,-106.42012213554759
03-23-2020_17-08,79,-159.0853328393368,-159.08533283933676,-159.08533283933676
03-23-2020_17-08,80,-145.6655141785297,-150.48016704367177,-113.82059921693366
03-23-2020_17-08,81,-104.64339833462647,-126.53490654912684,36.95327854671365
03-23-2020_17-08,82,-103.27698980861898,-103.27698980861899,-103.27698980861899
03-23-2020_17-08,83,-155.7409758449253,-167.9123413135485,-33.412063778403365
03-23-2020_17-08,84,-117.39094269523014,-164.47945020749927,-80.8552703310119
03-23-2020_17-08,85,-129.09057309155114,-131.13147400382684,-127.04967217927546
03-23-2020_17-08,86,-114.17080338784028,-123.01253163755102,-95.51917975881739
03-23-2020_17-08,87,-88.40724147441983,-88.40724147441983,-88.40724147441983
03-23-2020_17-08,88,-94.10741644572524,-94.10741644572525,-94.10741644572525
03-23-2020_17-09,89,-113.18400069111283,-113.18400069111283,-113.18400069111283
03-23-2020_17-09,90,-134.1343909515625,-137.7095210786423,-101.48118792553717
03-23-2020_17-09,91,-94.28795635510157,-94.28795635510156,-94.28795635510156
03-23-2020_17-09,92,-106.59628829834234,-150.64824839943998,9.225297692380408
03-23-2020_17-09,93,-138.5442127184415,-148.07973771651638,-129.0086877203667
